,location,total_sqft,bath,price,bhk
7146,Vijayanagar,1760.0,3.0,140.0,3
7147,Vijayanagar,2047.0,3.0,136.0,3
7148,Vijayanagar,1200.0,2.0,75.0,3
7149,Vijayanagar,1178.0,2.0,82.0,2
7150,Vijayanagar,864.0,2.0,45.0,2
7151,Vijayanagar,2100.0,6.0,252.0,4
7152,Vijayanagar,920.0,2.0,60.0,2
7153,Vijayanagar,1019.0,2.0,58.0,2
7154,Vijayanagar,2400.0,6.0,125.0,5
7155,Vijayanagar,1180.0,2.0,86.0,2
7156,Vijayanagar,1046.0,2.0,49.06,2
7157,Vijayanagar,2400.0,2.0,230.0,1
7158,Vijayanagar,492.0,1.0,40.0,1
7160,Vishveshwarya Layout,750.0,1.0,30.0,1
7161,Vishveshwarya Layout,2000.0,4.0,75.0,4
7162,Vishveshwarya Layout,2100.0,6.0,92.0,6
7163,Vishveshwarya Layout,2000.0,3.0,90.0,4
7164,Vishwapriya Layout,820.0,2.0,30.0,2
7165,Vishwapriya Layout,770.0,2.0,30.0,2
7166,Vishwapriya Layout,910.0,2.0,36.0,2
7167,Vishwapriya Layout,890.0,2.0,37.0,2
7168,Vittasandra,1404.0,2.0,71.0,2
7169,Vittasandra,1246.0,2.0,67.0,2
7170,Vittasandra,1404.0,2.0,69.3,2
7171,Vittasandra,1246.0,2.0,67.3,2
7172,Vittasandra,1246.0,2.0,64.5,2
7173,Vittasandra,1246.0,2.0,64.5,2
7174,Vittasandra,1246.0,2.0,68.0,2
7176,Vittasandra,1238.0,2.0,67.0,2
7177,Vittasandra,1404.0,2.0,75.0,2
7178,Vittasandra,1246.0,2.0,65.0,2
7179,Vittasandra,1238.0,2.0,67.0,2
7180,Vittasandra,1246.0,2.0,67.4,2
7181,Vittasandra,1259.0,2.0,67.4,2
7182,Vittasandra,1404.0,2.0,68.8,2
7183,Vittasandra,1246.0,2.0,62.3,2
7184,Vittasandra,1246.0,2.0,63.0,2
7185,Vittasandra,1246.0,2.0,67.4,2
7186,Vittasandra,1246.0,2.0,65.4,2
7188,Vittasandra,1238.0,2.0,67.32,2
7189,Vittasandra,1246.0,2.0,67.4,2
7191,Vittasandra,1246.0,2.0,67.3,2
7192,Vittasandra,1404.0,2.0,70.0,2
7193,Vittasandra,1259.0,2.0,67.48,2
7194,Vittasandra,1404.0,2.0,75.0,2
7196,Vittasandra,1246.0,2.0,67.0,2
7199,Vittasandra,1404.0,2.0,72.0,2
7200,Vittasandra,1246.0,2.0,67.5,2
7201,Vittasandra,1246.0,2.0,67.5,2
7202,Vittasandra,1404.0,2.0,70.0,2
7203,Vittasandra,1246.0,2.0,65.0,2
7204,Vittasandra,1246.0,2.0,67.4,2
7208,Whitefield,1610.0,3.0,81.0,3
7209,Whitefield,1459.0,2.0,94.82,2
7214,Whitefield,1280.0,2.0,75.0,2
7216,Whitefield,1910.0,3.0,161.0,3
7217,Whitefield,3252.0,4.0,230.0,4
7218,Whitefield,11890.0,4.0,700.0,4
7221,Whitefield,1150.0,2.0,70.0,2
7222,Whitefield,1768.0,3.0,101.0,3
7224,Whitefield,4144.0,4.0,315.0,4
7225,Whitefield,4104.0,4.0,360.0,4
7226,Whitefield,1790.0,3.0,100.0,3
7227,Whitefield,1720.0,3.0,100.0,3
7229,Whitefield,1640.0,4.0,91.0,3
7232,Whitefield,2280.0,4.0,126.0,3
7236,Whitefield,1897.0,3.0,130.0,3
7237,Whitefield,2225.0,2.0,125.0,3
7238,Whitefield,4348.5,2.0,304.0,4
7241,Whitefield,2268.0,3.0,163.0,4
7244,Whitefield,2400.0,4.0,200.0,4
7246,Whitefield,1360.0,2.0,95.0,2
7248,Whitefield,1697.0,3.0,94.79,3
7249,Whitefield,5000.0,4.0,400.0,4
7250,Whitefield,3000.0,5.0,250.0,4
7251,Whitefield,1700.0,3.0,115.0,3
7254,Whitefield,2842.0,3.0,162.0,3
7258,Whitefield,1500.0,3.0,130.0,3
7259,Whitefield,1280.0,2.0,75.0,2
7261,Whitefield,1405.0,2.0,78.0,3
7262,Whitefield,2225.0,3.0,115.0,3
7263,Whitefield,1272.0,2.0,95.05,2
7266,Whitefield,1192.0,2.0,71.0,2
7270,Whitefield,1626.0,3.0,89.0,3
7271,Whitefield,1585.0,3.0,88.0,3
7272,Whitefield,665.0,2.0,28.585,1
7274,Whitefield,1280.0,2.0,85.0,2
7275,Whitefield,1200.0,3.0,68.5,3
7276,Whitefield,4000.0,4.0,330.0,4
7277,Whitefield,1697.0,3.0,108.0,3
7279,Whitefield,3606.0,4.0,312.0,4
7280,Whitefield,1485.0,2.0,90.0,2
7281,Whitefield,950.0,1.0,50.0,1
7282,Whitefield,3584.0,4.0,199.0,4
7283,Whitefield,825.0,1.0,45.0,1
7286,Whitefield,1635.0,2.0,85.0,3
7287,Whitefield,1216.0,2.0,79.0,2
7293,Whitefield,920.0,2.0,63.0,2
7295,Whitefield,1170.0,2.0,71.0,2
7296,Whitefield,1118.0,2.0,75.0,2
7297,Whitefield,1800.0,3.0,110.0,3
7298,Whitefield,1562.0,3.0,103.0,3
7301,Whitefield,2321.0,4.0,128.0,3
7302,Whitefield,1320.0,2.0,95.0,2
7305,Whitefield,3010.0,3.0,200.0,3
7306,Whitefield,1346.0,2.0,96.17,2
7307,Whitefield,3850.0,5.0,316.0,3
7311,Whitefield,2500.0,4.0,155.0,4
7312,Whitefield,905.0,1.0,55.0,1
7314,Whitefield,2268.0,3.0,146.0,4
7317,Whitefield,630.5,1.0,32.79,1
7318,Whitefield,3537.0,5.0,210.0,4
7320,Whitefield,1697.0,3.0,115.0,3
7324,Whitefield,3250.0,5.0,290.0,5
7328,Whitefield,1269.0,2.0,75.0,2
7329,Whitefield,3227.0,5.0,250.0,5
7330,Whitefield,1545.0,3.0,79.0,3
7333,Whitefield,3262.0,4.0,260.0,4
7335,Whitefield,1132.0,2.0,79.28,2
7338,Whitefield,2830.0,5.0,160.0,4
7340,Whitefield,1195.0,2.0,70.0,2
7341,Whitefield,3480.0,4.0,284.0,3
7344,Whitefield,709.0,1.0,34.385,1
7346,Whitefield,1320.0,2.0,79.5,2
7347,Whitefield,750.0,2.0,52.7,2
7348,Whitefield,1200.0,3.0,61.96,3
7353,Whitefield,2094.0,2.0,113.19,3
7355,Whitefield,3445.0,5.0,270.0,4
7356,Whitefield,1700.0,3.0,140.0,3
7357,Whitefield,4827.0,4.0,400.0,4
7358,Whitefield,1405.0,2.0,84.5,2
7360,Whitefield,3252.0,4.0,280.0,4
7362,Whitefield,1150.0,2.0,90.0,2
7363,Whitefield,2400.0,4.0,147.0,4
7365,Whitefield,624.0,1.0,35.0,1
7368,Whitefield,1700.0,3.0,95.0,3
7369,Whitefield,4960.0,4.0,400.0,4
7370,Whitefield,2928.0,4.0,198.0,4
7372,Whitefield,2700.0,5.0,175.0,3
7373,Whitefield,1216.0,2.0,84.0,2
7374,Whitefield,2882.0,5.0,204.0,4
7375,Whitefield,1840.0,3.0,140.0,3
7376,Whitefield,1778.0,3.0,122.0,3
7378,Whitefield,650.0,1.0,25.0,1
7379,Whitefield,2155.0,3.0,125.0,4
7380,Whitefield,905.0,1.0,52.0,1
7385,Whitefield,1216.0,2.0,75.0,2
7387,Whitefield,1255.0,2.0,77.0,2
7388,Whitefield,1216.0,2.0,73.0,2
7389,Whitefield,709.0,1.0,34.735,1
7393,Whitefield,1745.0,3.0,100.0,3
7394,Whitefield,3200.0,4.0,224.0,4
7396,Whitefield,825.0,1.0,44.9,1
7400,Whitefield,1870.0,3.0,138.0,3
7403,Whitefield,1862.0,3.0,125.0,3
7404,Whitefield,1655.0,3.0,113.0,3
7405,Whitefield,530.0,1.0,29.44,1
7407,Whitefield,905.0,1.0,50.0,1
7408,Whitefield,1600.0,3.0,82.0,3
7409,Whitefield,1230.0,4.0,80.0,4
7411,Whitefield,630.5,1.0,32.15,1
7412,Whitefield,905.0,1.0,52.0,1
7416,Whitefield,1216.0,2.0,83.0,2
7421,Whitefield,4075.0,5.0,226.0,4
7422,Whitefield,1216.0,2.0,75.0,2
7430,Whitefield,2856.0,5.0,158.5,4
7433,Whitefield,750.0,1.0,51.0,1
7436,Whitefield,1173.0,2.0,77.0,2
7437,Whitefield,1200.0,3.0,68.4,3
7441,Whitefield,3425.0,5.0,250.0,4
7446,Whitefield,2173.0,3.0,128.0,3
7448,Whitefield,905.0,1.0,62.0,1
7449,Whitefield,1870.0,3.0,138.0,3
7450,Whitefield,1320.0,2.0,99.26,2
7451,Whitefield,2901.0,4.0,190.0,3
7452,Whitefield,1485.0,2.0,96.51,2
7453,Whitefield,1755.0,3.0,101.0,3
7455,Whitefield,2225.0,3.0,149.0,3
7456,Whitefield,1250.0,2.0,82.0,2
7458,Whitefield,605.0,1.0,40.0,1
7461,Whitefield,2210.0,3.0,156.0,3
7462,Whitefield,1173.0,2.0,78.2,2
7463,Whitefield,1740.0,4.0,130.0,3
7464,Whitefield,1216.0,2.0,75.0,2
7466,Whitefield,1655.0,3.0,120.0,3
7467,Whitefield,4003.0,6.0,300.0,4
7469,Whitefield,1180.0,2.0,70.0,2
7471,Whitefield,2023.0,4.0,130.0,3
7472,Whitefield,2134.0,4.0,118.0,3
7475,Whitefield,905.0,1.0,60.0,1
7481,Whitefield,1452.0,3.0,90.0,3
7482,Whitefield,2850.0,5.0,240.0,4
7485,Whitefield,2830.0,5.0,190.0,4
7486,Whitefield,1295.0,2.0,78.5,2
7487,Whitefield,840.0,1.0,57.6,1
7488,Whitefield,640.0,1.0,19.83,1
7489,Whitefield,1991.0,3.0,104.0,3
7493,Whitefield,1655.0,3.0,97.0,3
7494,Whitefield,1850.0,3.0,150.0,3
7495,Whitefield,1200.0,3.0,67.77,3
7496,Whitefield,1290.0,2.0,90.0,2
7499,Whitefield,1216.0,2.0,75.0,2
7500,Whitefield,1356.0,2.0,94.84,2
7501,Whitefield,1338.0,2.0,103.0,2
7504,Whitefield,3450.0,4.0,208.0,3
7508,Whitefield,1267.0,2.0,90.33,2
7509,Whitefield,2400.0,4.0,143.0,4
7510,Whitefield,1836.0,3.0,125.0,3
7512,Whitefield,3596.0,3.0,200.0,3
7513,Whitefield,1275.0,2.0,65.0,3
7516,Whitefield,1216.0,2.0,82.0,2
7517,Whitefield,1495.0,3.0,88.0,2
7518,Whitefield,1564.0,3.0,103.0,3
7519,Whitefield,1585.0,3.0,84.0,3
7522,Whitefield,1558.0,3.0,90.0,3
7523,Whitefield,1216.0,2.0,75.0,2
7525,Whitefield,1704.0,3.0,120.0,3
7527,Whitefield,1256.0,2.0,73.0,2
7530,Whitefield,1300.0,2.0,78.0,2
7531,Whitefield,1570.0,3.0,88.0,3
7532,Whitefield,1216.0,2.0,84.03,2
7534,Whitefield,1216.0,2.0,72.5,2
7536,Whitefield,2025.0,4.0,115.0,3
7537,Whitefield,1346.0,2.0,100.0,3
7541,Whitefield,2990.0,3.0,198.0,4
7544,Whitefield,1720.0,3.0,98.97,3
7545,Whitefield,1600.0,3.0,95.0,3
7546,Whitefield,1655.0,3.0,108.0,3
7547,Whitefield,1740.0,3.0,95.0,3
7549,Whitefield,1350.0,2.0,88.0,2
7551,Whitefield,1216.0,2.0,80.0,2
7552,Whitefield,2900.0,4.0,225.0,4
7553,Whitefield,1340.0,2.0,101.0,2
7555,Whitefield,1500.0,3.0,78.57,3
7556,Whitefield,1626.0,3.0,85.0,3
7558,Whitefield,1100.0,2.0,65.0,2
7560,Whitefield,1270.0,2.0,65.0,3
7561,Whitefield,3117.0,3.0,261.0,3
7562,Whitefield,1216.0,2.0,73.0,2
7564,Whitefield,3150.0,3.0,290.0,3
7566,Whitefield,2956.0,5.0,234.0,4
7570,Whitefield,2247.0,3.0,145.0,3
7571,Whitefield,3940.0,5.0,265.0,4
7573,Whitefield,1160.0,2.0,67.0,2
7575,Whitefield,1180.0,2.0,77.0,2
7576,Whitefield,2140.0,3.0,139.0,3
7577,Whitefield,1314.0,2.0,84.0,2
7584,Whitefield,1431.0,3.0,85.0,3
7585,Whitefield,524.0,1.0,29.0,1
7586,Whitefield,2830.0,4.0,161.0,4
7587,Whitefield,2135.0,3.0,149.0,4
7589,Whitefield,3075.0,2.0,188.0,4
7590,Whitefield,1760.0,3.0,160.0,3
7591,Whitefield,1655.0,3.0,110.0,3
7592,Whitefield,840.0,1.0,57.0,1
7593,Whitefield,1725.0,3.0,106.0,3
7596,Whitefield,516.0,1.0,39.0,1
7598,Whitefield,6000.0,4.0,410.0,4
7599,Whitefield,1639.0,3.0,107.0,3
7600,Whitefield,1820.0,3.0,113.0,3
7602,Whitefield,3565.0,4.0,218.0,4
7603,Whitefield,3410.0,5.0,253.0,4
7606,Whitefield,4500.0,4.0,330.0,4
7607,Whitefield,1250.0,2.0,85.0,2
7609,Whitefield,1277.0,2.0,77.0,2
7610,Whitefield,1820.0,3.0,140.0,3
7611,Whitefield,3453.0,4.0,247.0,4
7617,Whitefield,2280.0,4.0,125.0,3
7618,Whitefield,2882.0,5.0,200.0,4
7620,Whitefield,1639.5,3.0,92.63,3
7623,Whitefield,1190.0,2.0,70.0,2
7625,Whitefield,1270.0,2.0,94.0,2
7626,Whitefield,1220.0,2.0,89.0,2
7629,Whitefield,3758.0,3.0,300.0,3
7634,Whitefield,1216.0,2.0,72.0,2
7636,Whitefield,5400.0,5.0,475.0,4
7637,Whitefield,1396.0,3.0,74.0,3
7646,Whitefield,1615.0,3.0,96.9,3
7652,Whitefield,1200.0,2.0,70.0,2
7655,Whitefield,1216.0,2.0,75.0,2
7657,Whitefield,2321.0,4.0,157.0,3
7658,Whitefield,1224.0,2.0,75.0,2
7659,Whitefield,1655.0,3.0,113.0,3
7661,Whitefield,4144.0,5.0,331.0,5
7664,Whitefield,1200.0,3.0,67.75,3
7665,Whitefield,2444.0,4.0,145.0,4
7666,Whitefield,1270.0,2.0,110.0,2
7667,Whitefield,1660.0,3.0,110.0,3
7668,Whitefield,1270.0,2.0,105.0,2
7670,Whitefield,1173.0,2.0,78.2,2
7671,Whitefield,1362.0,2.0,85.0,2
7673,Whitefield,1457.0,2.0,105.0,3
7674,Whitefield,1720.0,3.0,128.0,3
7678,Whitefield,1564.0,3.0,103.0,3
7682,Whitefield,1639.0,3.0,107.0,3
7683,Whitefield,1760.0,3.0,139.0,3
7684,Whitefield,613.0,1.0,48.0,1
7685,Whitefield,1730.0,3.0,125.0,3
7687,Whitefield,877.0,1.0,59.0,1
7691,Yelachenahalli,1464.0,2.0,105.0,3
7692,Yelachenahalli,2400.0,1.0,150.0,2
7693,Yelachenahalli,1700.0,3.0,130.0,3
7694,Yelachenahalli,1080.0,2.0,55.0,2
7695,Yelachenahalli,1400.0,2.0,78.0,2
7696,Yelachenahalli,1330.0,3.0,73.5,3
7697,Yelachenahalli,800.0,1.0,30.0,2
7698,Yelachenahalli,1100.0,2.0,60.0,2
7699,Yelachenahalli,1365.0,2.0,72.0,3
7700,Yelachenahalli,1103.0,2.0,55.0,2
7701,Yelachenahalli,1000.0,2.0,50.0,2
7703,Yelahanka,1326.0,2.0,78.0,2
7710,Yelahanka,1705.0,3.0,95.0,3
7711,Yelahanka,1234.0,2.0,80.0,2
7712,Yelahanka,1315.0,2.0,85.0,2
7713,Yelahanka,1170.0,2.0,62.5,2
7715,Yelahanka,697.0,1.0,45.0,1
7718,Yelahanka,2195.0,4.0,127.0,3
7720,Yelahanka,1614.0,3.0,95.0,3
7722,Yelahanka,628.0,1.0,24.0,1
7725,Yelahanka,654.0,1.0,38.4,1
7733,Yelahanka,1825.0,3.0,105.0,3
7734,Yelahanka,1603.0,3.0,96.0,3
7735,Yelahanka,1304.0,2.0,79.0,2
7741,Yelahanka,1517.0,3.0,76.3,3
7745,Yelahanka,1327.0,2.0,85.0,2
7748,Yelahanka,1566.0,3.0,97.0,3
7750,Yelahanka,1270.0,2.0,78.0,2
7751,Yelahanka,1400.0,2.0,80.54,3
7753,Yelahanka,1322.0,2.0,86.0,2
7754,Yelahanka,1100.0,2.0,70.0,2
7755,Yelahanka,1200.0,2.0,70.0,2
7757,Yelahanka,4000.0,5.0,220.0,5
7758,Yelahanka,2675.0,4.0,140.0,4
7760,Yelahanka,654.0,1.0,37.0,1
7761,Yelahanka,1465.0,3.0,80.01,3
7765,Yelahanka,1692.0,3.0,83.0,3
7770,Yelahanka,2145.0,3.0,125.0,3
7772,Yelahanka,1322.0,2.0,75.0,2
7775,Yelahanka,602.0,1.0,26.0,1
7776,Yelahanka,1100.0,2.0,60.0,2
7777,Yelahanka,1614.0,2.0,100.0,3
7778,Yelahanka,1890.0,3.0,108.0,3
7779,Yelahanka,1556.0,3.0,86.0,3
7780,Yelahanka,1610.0,4.0,85.0,3
7786,Yelahanka,1859.0,3.0,108.0,3
7788,Yelahanka,1322.0,2.0,80.0,2
7791,Yelahanka,2600.0,4.0,175.0,4
7792,Yelahanka,1305.0,2.0,78.0,2
7794,Yelahanka,1711.0,3.0,85.61,3
7795,Yelahanka,1315.0,2.0,75.0,2
7796,Yelahanka,3600.0,6.0,200.0,6
7798,Yelahanka,1614.0,3.0,95.0,3
7799,Yelahanka,1650.0,3.0,105.0,3
7804,Yelahanka,3990.0,4.0,260.0,4
7805,Yelahanka,1620.0,3.0,90.0,3
7806,Yelahanka,654.0,1.0,36.25,1
7807,Yelahanka,1614.0,3.0,93.0,3
7808,Yelahanka,694.0,1.0,30.84,1
7809,Yelahanka,1115.0,2.0,60.0,2
7810,Yelahanka,2317.0,4.0,140.0,3
7811,Yelahanka,1653.0,3.0,93.0,3
7812,Yelahanka,654.0,1.0,38.0,1
7814,Yelahanka,1445.0,2.0,82.0,2
7816,Yelahanka,602.0,1.0,38.0,1
7817,Yelahanka,697.0,1.0,35.0,1
7819,Yelahanka,682.0,1.0,36.23,1
7821,Yelahanka,1560.0,2.0,98.0,3
7822,Yelahanka,1780.0,3.0,107.0,3
7823,Yelahanka,1342.0,2.0,75.0,3
7824,Yelahanka,1823.0,3.0,103.0,3
7825,Yelahanka,1792.0,3.0,104.0,3
7826,Yelahanka,1304.0,2.0,69.97,2
7829,Yelahanka,1300.0,2.0,69.23,2
7830,Yelahanka,1705.0,3.0,91.0,3
7832,Yelahanka,1835.0,3.0,108.0,3
7833,Yelahanka,1847.0,3.0,92.0,3
7835,Yelahanka,1890.0,3.0,109.0,3
7836,Yelahanka,700.0,1.0,38.0,1
7837,Yelahanka,1491.0,3.0,85.0,3
7838,Yelahanka,2088.0,5.0,110.0,4
7841,Yelahanka,3019.0,6.0,190.0,4
7843,Yelahanka,1600.0,3.0,100.0,3
7847,Yelahanka,1705.0,3.0,85.0,3
7848,Yelahanka,1350.0,2.0,85.0,3
7849,Yelahanka,1633.0,3.0,110.0,3
7850,Yelahanka,827.5,1.0,42.535,1
7852,Yelahanka,1355.0,2.0,75.0,3
7855,Yelahanka,1104.0,2.0,58.0,2
7857,Yelahanka,1175.0,2.0,67.77,2
7858,Yelahanka,1322.0,2.0,77.9,2
7859,Yelahanka,602.0,1.0,33.0,1
7860,Yelahanka,1315.0,2.0,77.0,2
7863,Yelahanka,567.0,1.0,25.0,1
7865,Yelahanka,602.0,2.0,30.0,1
7867,Yelahanka,1234.0,2.0,80.0,2
7870,Yelahanka,1267.0,3.0,78.0,2
7871,Yelahanka,1360.0,2.0,78.19,2
7873,Yelahanka New Town,650.0,1.0,33.0,1
7874,Yelahanka New Town,500.0,1.0,20.0,1
7875,Yelahanka New Town,440.0,1.0,16.5,1
7876,Yelahanka New Town,1610.0,3.0,92.0,3
7877,Yelahanka New Town,1700.0,3.0,90.0,3
7878,Yelahanka New Town,650.0,1.0,20.0,1
7879,Yelahanka New Town,350.0,1.0,13.5,1
7881,Yelahanka New Town,1385.0,2.0,65.0,2
7882,Yelahanka New Town,500.0,2.0,24.0,1
7883,Yelahanka New Town,650.0,1.0,17.0,1
7884,Yelahanka New Town,450.0,1.0,16.0,1
7886,Yelahanka New Town,960.0,2.0,50.0,2
7888,Yelahanka New Town,1209.0,2.0,65.0,3
7889,Yelahanka New Town,1400.0,2.0,80.0,3
7890,Yelahanka New Town,450.0,1.0,15.0,1
7891,Yelahanka New Town,500.0,1.0,18.0,1
7892,Yelahanka New Town,1420.0,2.0,75.0,3
7894,Yelahanka New Town,2200.0,2.0,180.0,2
7895,Yelahanka New Town,488.0,1.0,20.0,1
7896,Yelahanka New Town,1100.0,2.0,58.0,2
7899,Yelahanka New Town,1000.0,2.0,44.0,2
7900,Yelahanka New Town,650.0,1.0,18.0,1
7902,Yelahanka New Town,1740.0,3.0,150.0,3
7903,Yelahanka New Town,1290.0,2.0,70.0,2
7905,Yelenahalli,1240.0,2.0,47.12,2
7906,Yelenahalli,1200.0,2.0,46.17,2
7908,Yelenahalli,1260.0,2.0,47.88,2
7910,Yelenahalli,1175.0,2.0,50.0,2
7911,Yelenahalli,1650.0,3.0,68.0,3
7912,Yelenahalli,1200.0,2.0,45.6,2
7913,Yelenahalli,1200.0,2.0,46.17,2
7914,Yelenahalli,1160.0,2.0,44.08,2
7916,Yeshwanthpur,1693.0,3.0,108.0,3
7917,Yeshwanthpur,667.0,1.0,36.85,1
7918,Yeshwanthpur,1950.0,4.0,130.0,4
7920,Yeshwanthpur,665.0,1.0,36.85,1
7924,Yeshwanthpur,671.0,1.0,36.85,1
7925,Yeshwanthpur,1277.5,2.0,95.815,2
7926,Yeshwanthpur,668.0,1.0,36.85,1
7927,Yeshwanthpur,1185.0,2.0,75.84,2
7928,Yeshwanthpur,1195.0,2.0,100.0,2
7929,Yeshwanthpur,1313.0,3.0,96.0,3
7930,Yeshwanthpur,1400.0,2.0,100.0,2
7933,Yeshwanthpur,673.0,1.0,36.85,1
7934,Yeshwanthpur,717.0,2.0,49.475,2
7937,Yeshwanthpur,605.0,1.0,41.745,1
7939,Yeshwanthpur,669.0,1.0,36.85,1
7941,Yeshwanthpur,3027.0,4.0,260.0,3
7944,Yeshwanthpur,670.0,1.0,36.85,1
7947,Yeshwanthpur,1240.0,2.0,80.0,2
7948,Yeshwanthpur,1713.0,3.0,110.0,3
7949,Yeshwanthpur,1144.0,2.0,67.0,2
7950,Yeshwanthpur,1541.0,2.0,130.0,2
7952,Yeshwanthpur,1362.0,2.0,100.0,2
7953,Yeshwanthpur,666.0,1.0,36.8,1
7954,Yeshwanthpur,1855.0,3.0,140.0,3
7956,Yeshwanthpur,1165.0,2.0,85.0,2
7959,Yeshwanthpur,1825.0,3.0,145.0,3
7961,Yeshwanthpur,994.0,2.0,54.67,1
7962,Yeshwanthpur,650.0,1.0,40.0,1
7963,Yeshwanthpur,1855.0,3.0,140.0,3
7964,Yeshwanthpur,1500.0,3.0,100.0,3
7969,Yeshwanthpur,674.0,1.0,36.85,1
7971,Yeshwanthpur,672.0,1.0,36.85,1
7974,Yeshwanthpur,1195.0,2.0,100.0,2
7975,Yeshwanthpur,1692.0,3.0,108.0,3
7977,Yeshwanthpur,2500.0,5.0,185.0,6
7982,Yeshwanthpur,1855.0,3.0,135.0,3
7983,Yeshwanthpur,1876.0,3.0,160.0,3
7985,other,2770.0,4.0,290.0,3
7988,other,600.0,1.0,38.0,1
7991,other,1500.0,2.0,185.0,2
7992,other,840.0,2.0,45.0,2
7993,other,4395.0,3.0,240.0,3
7994,other,845.0,2.0,55.0,2
7995,other,2511.0,3.0,205.0,3
7996,other,1660.0,2.0,105.0,3
7998,other,1200.0,2.0,65.0,2
7999,other,1200.0,3.0,90.0,3
8003,other,782.0,2.0,55.68,2
8004,other,1800.0,3.0,120.0,3
8005,other,1413.0,2.0,75.0,3
8006,other,945.0,2.0,54.0,2
8007,other,1870.0,3.0,110.0,3
8008,other,1260.0,2.0,85.05,3
8010,other,2795.0,4.0,235.0,3
8012,other,1904.0,3.0,150.0,3
8013,other,2000.0,3.0,175.0,3
8016,other,1500.0,3.0,100.0,3
8018,other,1783.0,3.0,115.0,3
8019,other,912.0,2.0,70.0,3
8022,other,1580.0,3.0,100.0,3
8023,other,1415.0,3.0,78.0,3
8025,other,2405.0,4.0,260.0,3
8026,other,1500.0,2.0,115.0,2
8031,other,1060.0,2.0,60.0,2
8032,other,2600.0,8.0,180.0,8
8034,other,1285.0,2.0,72.5,2
8035,other,4050.0,3.0,280.0,3
8038,other,1280.0,2.0,69.0,2
8039,other,3045.0,3.0,170.0,3
8042,other,900.0,2.0,110.0,2
8047,other,1560.0,3.0,115.0,3
8050,other,1200.0,4.0,165.0,4
8052,other,1645.0,3.0,95.0,3
8053,other,1200.0,2.0,79.0,2
8055,other,1350.0,2.0,140.0,3
8056,other,1800.0,3.0,150.0,3
8058,other,1762.0,3.0,125.0,3
8060,other,1200.0,3.0,90.0,3
8061,other,2023.71,3.0,275.0,3
8067,other,2150.0,4.0,240.0,3
8070,other,3309.0,4.0,325.0,4
8071,other,5000.0,9.0,360.0,11
8073,other,1150.0,2.0,126.0,2
8076,other,1200.0,2.0,74.0,2
8079,other,1753.0,3.0,120.0,3
8081,other,720.0,2.0,45.0,2
8084,other,1200.0,3.0,165.0,4
8085,other,700.0,1.0,41.0,1
8087,other,1595.0,3.0,115.0,3
8088,other,1353.0,2.0,110.0,2
8089,other,1200.0,2.0,85.0,1
8092,other,1325.0,2.0,90.0,3
8095,other,1056.0,2.0,80.0,2
8097,other,1600.0,3.0,86.0,3
8099,other,1544.0,3.0,120.0,3
8100,other,1200.0,2.0,65.0,2
8101,other,540.0,1.0,36.0,1
8102,other,1578.0,3.0,180.0,3
8104,other,1600.0,2.0,115.0,2
8105,other,416.0,1.0,18.5,1
8108,other,834.0,1.0,60.0,1
8109,other,1125.0,4.0,70.0,3
8110,other,3000.0,5.0,260.0,4
8111,other,2160.0,5.0,250.0,6
8113,other,469.0,1.0,25.0,1
8118,other,1630.0,2.0,200.0,2
8120,other,1200.0,2.0,70.0,3
8121,other,1350.0,3.0,77.0,3
8122,other,4046.0,4.0,445.0,4
8123,other,1180.0,2.0,78.34,3
8124,other,1355.0,2.0,115.0,2
8125,other,600.0,1.0,50.0,1
8126,other,1875.0,3.0,165.0,3
8127,other,600.0,2.0,55.0,2
8130,other,1750.0,3.0,120.0,3
8133,other,1092.0,2.0,98.5,3
8136,other,1855.0,3.0,225.0,3
8140,other,425.0,1.0,20.03,1
8142,other,600.0,1.0,60.0,1
8143,other,1468.0,2.0,140.0,2
8144,other,4300.0,5.0,550.0,4
8146,other,775.0,2.0,55.0,2
8149,other,1352.0,3.0,135.0,3
8151,other,1200.0,3.0,95.0,4
8152,other,1976.0,3.0,184.0,3
8153,other,5500.0,4.0,600.0,4
8154,other,1200.0,3.0,95.0,3
8157,other,1180.0,2.0,69.0,2
8158,other,686.0,1.0,17.0,1
8160,other,1500.0,4.0,180.0,4
8162,other,1282.0,2.0,87.0,2
8164,other,1500.0,2.0,95.0,3
8165,other,1300.0,1.0,115.0,2
8166,other,530.0,1.0,20.0,1
8167,other,1350.0,2.0,80.0,2
8169,other,2400.0,6.0,125.0,8
8171,other,1141.0,2.0,62.0,2
8174,other,950.0,1.0,40.0,1
8181,other,1480.0,3.0,90.0,3
8182,other,1600.0,3.0,90.0,3
8183,other,1200.0,4.0,135.0,4
8185,other,1500.0,3.0,115.0,3
8186,other,1824.0,3.0,125.0,3
8187,other,750.0,1.0,56.25,1
8194,other,6000.0,5.0,400.0,4
8195,other,2400.0,3.0,170.0,3
8197,other,1500.0,2.0,98.0,3
8198,other,3095.0,3.0,350.0,3
8200,other,1200.0,1.0,28.0,1
8201,other,1500.0,3.0,100.0,3
8203,other,1560.0,5.0,145.0,5
8205,other,1560.0,3.0,188.0,3
8208,other,485.0,1.0,15.0,1
8214,other,1200.0,3.0,130.0,3
8215,other,1050.0,2.0,67.0,2
8216,other,1596.0,3.0,105.0,3
8220,other,1200.0,3.0,85.0,3
8221,other,1132.0,2.0,67.0,2
